id,facility_type,name,sido,sigungu,address,doctor_count,lat,lon,useAprDay,strctCdNm,mainPurpsCdNm,totArea,flrNo,fire_station_dist_km,scale_group,distance_group,age_group,road_type,vam_score
601,요양병원,예송요양병원,전북,전주덕진구,"전북특별자치도 전주시 덕진구 전주천서로 337,  (진북동)",3,35.822313914917274,127.13196060263937,20110310,,제2종근린생활시설,318.22,0.0,1.4300315325587682,소규모 (연면적 1000㎡ 미만),중거리 (1~3km),일반 (2000~2015년),기타,65
602,요양병원,예정요양병원,경남,창원의창구,"경상남도 창원시 의창구 팔용로 319, 반계동 요양병원 A동 지하1~지상4층 (반계동)",7,35.24786497655249,128.60553384764302,20191220,,의료시설,5639.32,0.0,0.5664723266987929,대규모 (연면적 3000㎡ 이상),근거리 (1km 미만),신축 (2015년 이후),기타,100
603,요양병원,예지요양병원,인천,인천중구,"인천광역시 중구 개항로 82, (경동)",3,37.47172630581613,126.63181843115237, ,,의료시설,6978.0,0.0,0.6044237108650127,대규모 (연면적 3000㎡ 이상),근거리 (1km 미만),미상,기타,80
604,요양병원,예진요양병원,인천,인천계양구,"인천광역시 계양구 계양대로 188, 4,5층 (계산동, 노바체빌딩)",4,37.54053683553914,126.72311483658237, ,, ,0.0,0.0,0.5886119014028915,미상,근거리 (1km 미만),미상,기타,65
605,요양병원,오거리사랑요양병원,경북,포항북구,"경상북도 포항시 북구 중앙로 207,  (죽도동)",4,36.03153205378714,129.3659420774723, ,,의료시설,2838.88,0.0,0.9081092316556122,중규모 (연면적 1000~3000㎡),근거리 (1km 미만),미상,기타,80
606,요양병원,오름요양병원,인천,인천미추홀구,"인천광역시 미추홀구 한나루로 591, B1, 1, 3~6층 (도화동)",3,37.45884887378467,126.6718215008262,20180920,,의료시설,2471.61,0.0,0.1818693117597258,중규모 (연면적 1000~3000㎡),근거리 (1km 미만),신축 (2015년 이후),기타,100
607,요양병원,오산노인전문병원,경기,오산시,"경기도 오산시 가장산업동로 69-27, (궐동)",0,37.16594576783531,127.04368903850116, ,,의료시설,6813.03,0.0,1.3730596032111775,대규모 (연면적 3000㎡ 이상),중거리 (1~3km),미상,기타,80
608,요양병원,오산메디컬재활요양병원,경기,오산시,"경기도 오산시 청학로 60, (청학동)",4,37.15408417424435,127.06488029985584,20111207,,노유자시설,3991.57,0.0,0.10276757241814626,대규모 (연면적 3000㎡ 이상),근거리 (1km 미만),일반 (2000~2015년),기타,65
609,요양병원,오아시스요양병원,광주,광주동구,"광주광역시 동구 남계길 17, 오아시스요양병원 지하1층~지상4층 (내남동)",2,35.09585104064621,126.939222162102,20161214,,의료시설,2901.32,0.0,2.6083363634004013,중규모 (연면적 1000~3000㎡),중거리 (1~3km),신축 (2015년 이후),기타,100
610,요양병원,오케이요양병원,서울,구로구,"서울특별시 구로구 중앙로 64, 고척프라자 가동 4,5층/나동3,4층 (고척동)",6,37.5037826686898,126.86281200656819, ,,판매시설,11964.85,0.0,0.6663185786129957,대규모 (연면적 3000㎡ 이상),근거리 (1km 미만),미상,기타,65
611,요양병원,옥암힐요양병원,전남,목포시,"전라남도 목포시 남악1로52번길 11-4,  (옥암동)",3,34.810767677269666,126.44657767304817,20070327,,제1종근린생활시설,1541.05,0.0,1.46414925621269,중규모 (연면적 1000~3000㎡),중거리 (1~3km),일반 (2000~2015년),기타,65
612,요양병원,온요양병원,경남,사천시,"경상남도 사천시 사천읍 구암두문로 154-28, 온요양병원",8,35.087611495242925,128.10255798735807,20181024,,의료시설,7769.22,0.0,1.2574997297343897,대규모 (연면적 3000㎡ 이상),중거리 (1~3km),신축 (2015년 이후),기타,100
613,요양병원,올리브요양병원,인천,인천부평구,"인천광역시 부평구 장제로 129, (부평동)",2,37.497087782406524,126.7299089539903,20120919,,의료시설,2342.69,0.0,0.7883444925785456,중규모 (연면적 1000~3000㎡),근거리 (1km 미만),일반 (2000~2015년),기타,80
614,요양병원,완주요양병원,전북,완주군,"전북특별자치도 완주군 봉동읍 둔산3로 31-5, (봉동읍)",4,35.95810749196529,127.1238173973612,20090312,,의료시설,4006.58,0.0,1.5881509671830512,대규모 (연면적 3000㎡ 이상),중거리 (1~3km),일반 (2000~2015년),기타,80
615,요양병원,용당요양병원,부산,부산남구,"부산광역시 남구 신선로 429, (용당동)",4,35.12355598851336,129.09912522769517,20140609,,의료시설,1716.23,0.0,0.3227706958175228,중규모 (연면적 1000~3000㎡),근거리 (1km 미만),일반 (2000~2015년),기타,80
616,요양병원,용원휴요양병원,경남,창원진해구,"경상남도 창원시 진해구 남의로 150, (두동)",6,35.11579490465428,128.7957758330963,,,,,,1.1550434200565711,미상,중거리 (1~3km),미상,기타,100
617,요양병원,용인서울요양병원,경기,용인처인구,"경기도 용인시 처인구 백옥대로1313번길 49, (유방동)",4,37.25232873661908,127.20716030239208,20130227,,의료시설,4997.46,0.0,2.6383522473959906,대규모 (연면적 3000㎡ 이상),중거리 (1~3km),일반 (2000~2015년),기타,80
618,요양병원,용인효요양병원,경기,용인기흥구,"경기도 용인시 기흥구 구성로 26-2, 지하1~5층 (마북동)",5,37.29408291310465,127.11246234818691, ,, ,5.4,0.0,1.528350025591845,소규모 (연면적 1000㎡ 미만),중거리 (1~3km),미상,기타,65
619,요양병원,우리노인전문병원,전북,전주덕진구,"전북특별자치도 전주시 덕진구 정여립로 978, (만성동)",5,35.83675135640431,127.07848406253508,20060713,,의료시설,3905.8,0.0,1.5761641896869232,대규모 (연면적 3000㎡ 이상),중거리 (1~3km),일반 (2000~2015년),기타,80
620,요양병원,우리들사랑요양병원,전북,전주완산구,"전북특별자치도 전주시 완산구 우전로 241-0,  0호 (효자동2가,우리들사랑요양병원)",7,35.81597030237731,127.101343452399, ,, ,399.2,0.0,0.1420771325783082,소규모 (연면적 1000㎡ 미만),근거리 (1km 미만),미상,기타,65
621,요양병원,우리애요양병원,경기,파주시,"경기도 파주시 경의로1240번길 39, 한미프라자 2층~4층 (와동동)",3,37.7283527089817,126.76326271407736,20140902,,제1종근린생활시설,7740.4,0.0,4.067018289981516,대규모 (연면적 3000㎡ 이상),원거리 (3km 초과),일반 (2000~2015년),기타,45
622,요양병원,우리요양병원,경기,이천시,"경기도 이천시 백사면 이여로428번길 167, (백사면)",0,37.32479371576592,127.484343085825, ,, ,0.0,0.0,1.612227007875761,미상,중거리 (1~3km),미상,기타,65
623,요양병원,우리요양병원,충남,서산시,"충청남도 서산시 동헌로 15, (석남동)",3,36.7711091405842,126.45312950320374,20170126,,의료시설,6271.05,0.0,0.7482114813589092,대규모 (연면적 3000㎡ 이상),근거리 (1km 미만),신축 (2015년 이후),기타,100
624,요양병원,우리요양병원,광주,광주광산구,"광주광역시 광산구 소촌로 96, (소촌동)",6,35.15270178745712,126.79338877210819,20031107,,제1종근린생활시설,4465.3,0.0,1.5948248850694406,대규모 (연면적 3000㎡ 이상),중거리 (1~3km),일반 (2000~2015년),기타,65
625,요양병원,우리요양병원,경남,양산시,"경상남도 양산시 물금읍 황산로 356, 7,8,9층",8,35.30803221174496,128.98632308636724,20211230,,제1종근린생활시설,17162.5,0.0,0.25371161461052133,대규모 (연면적 3000㎡ 이상),근거리 (1km 미만),신축 (2015년 이후),기타,85
626,요양병원,우리행복요양병원,부산,부산연제구,"부산광역시 연제구 과정로 130, (연산동, 1층(일부제외)∼8층)",5,35.18304469865548,129.10746932126057,20070214,,의료시설,3796.83,0.0,0.16200066895857732,대규모 (연면적 3000㎡ 이상),근거리 (1km 미만),일반 (2000~2015년),기타,80
627,요양병원,우리효사랑요양병원,경기,성남수정구,"경기도 성남시 수정구 수정로 271, (신흥동)",5,37.44909192826513,127.14547874346374,,,,,,0.8558075972771765,미상,근거리 (1km 미만),미상,기타,100
628,요양병원,우리효요양병원,경기,의왕시,"경기도 의왕시 경수대로 361-9, 인현빌딩 (오전동)",7,37.356815984023015,126.96690054851214,20120104,,공장,3644.33,0.0,0.1465918135443824,대규모 (연면적 3000㎡ 이상),근거리 (1km 미만),일반 (2000~2015년),기타,65
629,요양병원,우석노인요양병원,전북,익산시,"전북특별자치도 익산시 목천로 120, (목천동)",4,35.92388998813482,126.93882807595011,20050627,,의료시설,2497.36,0.0,1.4927087766075795,중규모 (연면적 1000~3000㎡),중거리 (1~3km),일반 (2000~2015년),기타,80
630,요양병원,우성요양병원,경기,안산단원구,"경기도 안산시 단원구 중앙대로 861, (고잔동, 우성요양병원)",9,37.31740380431984,126.83212165230522,20200609,,의료시설,8098.96,0.0,0.4301147877914156,대규모 (연면적 3000㎡ 이상),근거리 (1km 미만),신축 (2015년 이후),기타,100
631,요양병원,운정서울대효요양병원,경기,파주시,"경기도 파주시 책향기로 830, 5~10층 (와동동)",6,37.729254480061684,126.76289759212045,20190530,,의료시설,12613.78,0.0,4.051071022799801,대규모 (연면적 3000㎡ 이상),원거리 (3km 초과),신축 (2015년 이후),기타,80
632,요양병원,운정한강요양병원,경기,파주시,"경기도 파주시 경의로 1102, 3,4(일부)5~7층 (야당동)",7,37.7157874968761,126.76018501312956, ,,제1종근린생활시설,8940.5,0.0,3.2437004994653416,대규모 (연면적 3000㎡ 이상),원거리 (3km 초과),미상,기타,45
633,요양병원,운주산성요양병원,세종시,세종시,"세종특별자치시 전동면 모산고개길 96-25, (전동면)",3,36.66894331685987,127.22424692512664, ,, ,0.0,0.0,3.440955661667312,미상,원거리 (3km 초과),미상,기타,45
634,요양병원,울산광역시립노인병원,울산,울산울주군,"울산광역시 울주군 온양읍 덕남로 243, (온양읍)",4,35.4219591543017,129.297590355792,,,,,,1.4744198679009346,미상,중거리 (1~3km),미상,기타,100
635,요양병원,울진군의료원요양병원,경북,울진군,"경상북도 울진군 울진읍 현내항길 71, (울진읍)",2,36.99305838598889,129.410263942178,20150821,,의료시설,15739.26,0.0,1.3644026950480512,대규모 (연면적 3000㎡ 이상),중거리 (1~3km),일반 (2000~2015년),기타,100
636,요양병원,원광의료재단 인천원광효도요양병원,인천,인천미추홀구,"인천광역시 미추홀구 경원대로 891, (주안동)",4,37.462368342752505,126.68938526176538,20130827,,의료시설,3986.1,0.0,1.5221436752567197,대규모 (연면적 3000㎡ 이상),중거리 (1~3km),일반 (2000~2015년),기타,80
637,요양병원,원도요양병원,광주,광주북구,"광주광역시 북구 금남로 77, 3~9층 (유동)",2,35.157713597708224,126.90461936660361,,,,,,0.9656440393228622,미상,근거리 (1km 미만),미상,기타,100
638,요양병원,원주효요양병원,강원,원주시,"강원특별자치도 원주시 원일로 176-1,  (학성동)",2,37.353728909908824,127.94616250523778,20180716,,의료시설,3424.63,0.0,0.11509469178153932,대규모 (연면적 3000㎡ 이상),근거리 (1km 미만),신축 (2015년 이후),기타,100
639,요양병원,원천의료재단 앞선중화요양병원,경기,안양만안구,"경기도 안양시 만안구 관악대로 8, 중화한방병원 3,4층 (안양동)",4,37.394326796884485,126.92617051405954, ,,제1종근린생활시설,1570.94,0.0,0.44131414112693473,중규모 (연면적 1000~3000㎡),근거리 (1km 미만),미상,기타,65
640,요양병원,월배요양병원,대구,대구달서구,"대구광역시 달서구 월배로 119, 3,6,7,8층 (진천동)",3,35.81517149813522,128.52729968223997, ,, ,0.0,0.0,1.014544491998333,미상,중거리 (1~3km),미상,기타,65
641,요양병원,월산암요양병원,경기,파주시,"경기도 파주시 법원읍 술이홀로 1139-67, (법원읍)",0,37.871770057861646,126.88048953600463, ,,제1종근린생활시설,1188.0,0.0,2.783658127522764,중규모 (연면적 1000~3000㎡),중거리 (1~3km),미상,기타,65
642,요양병원,웰니스1004요양병원,대구,대구서구,"대구광역시 서구 달구벌대로 1889, 지하3층, 2층~5층 (내당동)",4,35.862151123934865,128.5708685143061,20100219,,의료시설,4138.3,0.0,0.3857700358390193,대규모 (연면적 3000㎡ 이상),근거리 (1km 미만),일반 (2000~2015년),기타,80
643,요양병원,웰니스요양병원,경기,동두천시,"경기도 동두천시 삼육사로 1146-20, (생연동)",4,37.89282018290107,127.07443742881324, ,,노유자시설,367.11,0.0,1.304844501208095,소규모 (연면적 1000㎡ 미만),중거리 (1~3km),미상,기타,65
644,요양병원,위너스자연요양병원,울산,울산중구,"울산광역시 중구 함월20길 89, (성안동, 위너스자연요양병원)",2,35.581452370808464,129.32343319362238,20100519,,의료시설,3057.39,0.0,2.5450095994556547,대규모 (연면적 3000㎡ 이상),중거리 (1~3km),일반 (2000~2015년),기타,80
645,요양병원,위더스요양병원,경기,광주시,"경기도 광주시 초월읍 경충대로 974-43, (초월읍)",6,37.3673968811154,127.3109298588052, ,,의료시설,867.08,0.0,2.2441644329979753,소규모 (연면적 1000㎡ 미만),중거리 (1~3km),미상,기타,80
646,요양병원,위더스요양병원,경기,수원팔달구,"경기도 수원시 팔달구 경수대로 511, (인계동)",5,37.2717604814844,127.02803987769107,20081112,,의료시설,4587.56,0.0,1.3351994759925645,대규모 (연면적 3000㎡ 이상),중거리 (1~3km),일반 (2000~2015년),기타,80
647,요양병원,위더스요양병원,경북,경주시,"경상북도 경주시 승삼북길 31,  (용강동)",8,35.87748484175594,129.23180083547788,20161021,,의료시설,7460.69,0.0,1.349310097873577,대규모 (연면적 3000㎡ 이상),중거리 (1~3km),신축 (2015년 이후),기타,100
648,요양병원,위례서울닥터스요양병원,경기,성남수정구,"경기도 성남시 수정구 위례광장로 9-9, 3층 일부, 4층 (창곡동)",5,37.46450529256575,127.1411223144855, ,,업무시설,69237.863,0.0,0.36186865907819776,대규모 (연면적 3000㎡ 이상),근거리 (1km 미만),미상,기타,65
649,요양병원,위례센트럴요양병원,경기,성남수정구,"경기도 성남시 수정구 헌릉로 999, 5~10층 (창곡동)",8,37.462253073862215,127.1432902161933,20190802,,제2종근린생활시설,23822.96,0.0,0.0467262892388268,대규모 (연면적 3000㎡ 이상),근거리 (1km 미만),신축 (2015년 이후),기타,85
650,요양병원,위례스마트요양병원,경기,성남수정구,"경기도 성남시 수정구 헌릉로 993, 더퍼스트메디타워 4층,5층,6층,7층 일부,8층 (창곡동)",7,37.46253333973121,127.14292087199674,20200901,,제2종근린생활시설,11808.86,0.0,0.09165236386920644,대규모 (연면적 3000㎡ 이상),근거리 (1km 미만),신축 (2015년 이후),기타,85
651,요양병원,윌리스요양병원,부산,부산남구,"부산광역시 남구 수영로 185-7, (대연동)",6,35.13532012733246,129.08654805448862,20070405,,의료시설,4752.99,0.0,0.9582960346444104,대규모 (연면적 3000㎡ 이상),근거리 (1km 미만),일반 (2000~2015년),기타,80
652,요양병원,유성요양병원,대전,대전유성구,"대전광역시 유성구 한밭대로492번길 26-30,  (봉명동)",6,36.35879792091546,127.35087597830844, ,, ,54.0,0.0,0.5742165201806005,소규모 (연면적 1000㎡ 미만),근거리 (1km 미만),미상,기타,65
653,요양병원,유성요양병원,경남,양산시,"경상남도 양산시 삼일로 75, (북부동, 지하1층,1층일부,3-7층)",0,35.34391294620778,129.03562558668034,,,,,,0.13248303024521643,미상,근거리 (1km 미만),미상,기타,100
654,요양병원,유정요양병원,전북,고창군,"전북특별자치도 고창군 고창읍 보릿골로 8, (고창읍)",2,35.42620585527547,126.69475177335124,20050113,,의료시설,1967.76,0.0,0.9561268693215811,중규모 (연면적 1000~3000㎡),근거리 (1km 미만),일반 (2000~2015년),기타,80
655,요양병원,유천의료재단새롬재활요양병원,경남,함안군,"경상남도 함안군 칠원읍 예곡1길 13, (칠원읍)",14,35.275623546935144,128.5319021815685,20110429,,의료시설,4561.6,0.0,1.3029497997875696,대규모 (연면적 3000㎡ 이상),중거리 (1~3km),일반 (2000~2015년),기타,80
656,요양병원,율제요양병원,울산,울산남구,"울산광역시 남구 중앙로 92, 지하1~지상10층 (신정동)",4,35.52951123022353,129.3164706005028,20230809,,의료시설,3670.1,0.0,1.131983279456633,대규모 (연면적 3000㎡ 이상),중거리 (1~3km),신축 (2015년 이후),기타,100
657,요양병원,으뜸요양병원,부산,부산동래구,"부산광역시 동래구 충렬대로 120, (온천동)",5,35.20599728465157,129.07348222932018,20070227,,의료시설,3113.77,0.0,1.275523918294531,대규모 (연면적 3000㎡ 이상),중거리 (1~3km),일반 (2000~2015년),기타,80
658,요양병원,은평요양병원,서울,은평구,"서울특별시 은평구 통일로 935, (갈현동)",5,37.6265151213303,126.91950830481997,20110830,,의료시설,3088.02,0.0,0.23038102530233467,대규모 (연면적 3000㎡ 이상),근거리 (1km 미만),일반 (2000~2015년),기타,80
659,요양병원,은혜요양병원,전남,여수시,"전라남도 여수시 거북선공원2길 5-5,  (학동)",8,34.76048220531601,127.6660330949843,20171129,,의료시설,9984.07,0.0,0.08346410498055049,대규모 (연면적 3000㎡ 이상),근거리 (1km 미만),신축 (2015년 이후),기타,100
660,요양병원,의)밝은마음의료재단 유성한가족요양병원,대전,대전유성구,"대전광역시 유성구 온천동로 43-0, 본관4~9층/신관1층,4~9층",8,36.355308842720405,127.35058405028943,20141114,,의료시설,13447.07,0.0,0.9434502717947415,대규모 (연면적 3000㎡ 이상),근거리 (1km 미만),일반 (2000~2015년),기타,80
661,요양병원,의)우아의료재단 달동길메리요양병원,울산,울산남구,"울산광역시 남구 돋질로 146, (달동, 달동길메리요양병원)",6,35.54015081681652,129.32169032942028, ,,의료시설,5837.41,0.0,0.20370525971555004,대규모 (연면적 3000㎡ 이상),근거리 (1km 미만),미상,기타,80
662,요양병원,의)은성의료재단 좋은애인요양병원,부산,부산동래구,"부산광역시 동래구 충렬대로359번길 8, 좋은애인요양병원 지하2~지상8층 (안락동)",9,35.19828027151,129.09857469572535, ,,교육연구및복지시설,299.08,0.0,1.2640844915367486,소규모 (연면적 1000㎡ 미만),중거리 (1~3km),미상,기타,65
663,요양병원,의령군립노인전문병원,경남,의령군,"경상남도 의령군 부림면 대한로 1655, (부림면)",4,35.46461734120517,128.31318588811388,20200130,,의료시설,3371.35,0.0,0.16283617214215018,대규모 (연면적 3000㎡ 이상),근거리 (1km 미만),신축 (2015년 이후),기타,100
664,요양병원,의료법인 가온의료재단 청양요양병원,충남,청양군,"충청남도 청양군 청양읍 중앙로 151, (청양읍)",3,36.45316987779239,126.80322358804617,20111010,,의료시설,1787.95,0.0,0.9756446506600509,중규모 (연면적 1000~3000㎡),근거리 (1km 미만),일반 (2000~2015년),기타,80
665,요양병원,의료법인 강혜의료재단 사랑의요양병원,부산,부산사상구,"부산광역시 사상구 대동로 2, 사랑의요양병원 본관 2~10층 (엄궁동)",7,35.13155601209202,128.97265595833278,20060210,,제2종근린생활시설,4068.04,0.0,1.8516934021762934,대규모 (연면적 3000㎡ 이상),중거리 (1~3km),일반 (2000~2015년),기타,65
666,요양병원,의료법인 강혜의료재단 온천사랑의요양병원,부산,부산동래구,"부산광역시 동래구 금강공원로 40, (온천동)",12,35.219022634735694,129.0802473749524, ,,숙박시설,9226.42,0.0,0.5078326150456878,대규모 (연면적 3000㎡ 이상),근거리 (1km 미만),미상,기타,65
667,요양병원,의료법인 건강한의료재단 울산연세요양병원,울산,울산울주군,"울산광역시 울주군 범서읍 천상5길 10-5, 연세요양병원",5,35.56258751619408,129.22430468784643,,,,,,1.3371936880731836,미상,중거리 (1~3km),미상,기타,100
668,요양병원,의료법인 건우의료재단 큰사랑요양병원,충북,옥천군,"충청북도 옥천군 옥천읍 중앙로 72, (옥천읍)",0,36.30332342796203,127.57076733602611,20150409,,의료시설,8836.255,0.0,0.4957777319929271,대규모 (연면적 3000㎡ 이상),근거리 (1km 미만),일반 (2000~2015년),기타,100
669,요양병원,의료법인 경림의료재단 고성요양병원,경남,고성군,"경상남도 고성군 고성읍 남해안대로 2607, (고성읍)",5,34.97624143349597,128.33345621451988,20160720,,의료시설,3376.32,0.0,0.5765295179467117,대규모 (연면적 3000㎡ 이상),근거리 (1km 미만),신축 (2015년 이후),기타,100
670,요양병원,의료법인 경진의료재단 경희요양병원,경북,포항남구,"경상북도 포항시 남구 송도로 62,  (송도동)",7,36.033111271271565,129.37778196309876, ,,의료시설,3215.81,0.0,1.3345632573931996,대규모 (연면적 3000㎡ 이상),중거리 (1~3km),미상,기타,80
671,요양병원,의료법인 계요의료재단 계요노인전문병원,경기,의왕시,"경기도 의왕시 오전로 15, (왕곡동, 계요노인전문병원)",5,37.34829326139304,126.98123285498409, ,,의료시설,19174.85,0.0,0.7310910024684757,대규모 (연면적 3000㎡ 이상),근거리 (1km 미만),미상,기타,80
672,요양병원,의료법인 계화의료재단 청정요양병원,전북,순창군,"전북특별자치도 순창군 인계면 인덕로 145-19, (인계면)",0,35.40605611008576,127.13930686782925,20200827,,의료시설,4561.2,0.0,3.7962026580426937,대규모 (연면적 3000㎡ 이상),원거리 (3km 초과),신축 (2015년 이후),기타,80
673,요양병원,의료법인 광덕의료재단 도고온천요양병원,충남,아산시,"충청남도 아산시 도고면 온천대로 697, (도고면)",3,36.765308663324895,126.92326953876537,20120911,,의료시설,2649.22,0.0,1.2634129879228584,중규모 (연면적 1000~3000㎡),중거리 (1~3km),일반 (2000~2015년),기타,80
674,요양병원,의료법인 구암의료재단 군산요양병원,전북,군산시,"전북특별자치도 군산시 하나운3길 18, (나운동)",4,35.963579512573475,126.69547075297359,20181228,,의료시설,3056.295,0.0,0.965495866059279,대규모 (연면적 3000㎡ 이상),근거리 (1km 미만),신축 (2015년 이후),기타,100
675,요양병원,의료법인 굿타임의료재단 타임요양병원,부산,부산사하구,"부산광역시 사하구 다대로 607, (다대동)",6,35.05213920000185,128.97128628032533,20191122,,의료시설,5772.13,0.0,0.1303324773256335,대규모 (연면적 3000㎡ 이상),근거리 (1km 미만),신축 (2015년 이후),기타,100
676,요양병원,의료법인 나라의료재단 스마트나라요양병원,부산,부산사상구,"부산광역시 사상구 낙동대로 1026, (감전동)",12,35.15166054062327,128.97299126582135,20221229,,의료시설,12755.07,0.0,0.3998470735902102,대규모 (연면적 3000㎡ 이상),근거리 (1km 미만),신축 (2015년 이후),기타,100
677,요양병원,의료법인 남궁의료재단 남궁요양병원,충북,청주상당구,"충청북도 청주시 상당구 상당로 47-0, (남문로2가)",9,36.632634497400744,127.49036762632338,20120615,,제1종근린생활시설,9862.04,0.0,1.1847123288057462,대규모 (연면적 3000㎡ 이상),중거리 (1~3km),일반 (2000~2015년),기타,65
678,요양병원,의료법인 남영의료재단  남영노인전문병원,대전,대전동구,"대전광역시 동구 태전로 39, (정동)",0,36.33370249494823,127.42883441898014,,,,,,0.28097700708979073,미상,근거리 (1km 미만),미상,기타,100
679,요양병원,의료법인 누가의료재단 속리산요양병원,충북,보은군,"충청북도 보은군 속리산면 속리산로 701-0, 속리산요양병원",2,36.50656598731385,127.80549823353195,20180329,,숙박시설,2919.86,0.0,3.2027714486260157,중규모 (연면적 1000~3000㎡),원거리 (3km 초과),신축 (2015년 이후),기타,65
680,요양병원,의료법인 누리의료재단 녹십자요양병원,충남,아산시,"충청남도 아산시 온천대로 1529, (온천동)",5,36.780854536827064,127.00774784875458,20140729,,의료시설,1409.72,0.0,1.0016257744879409,중규모 (연면적 1000~3000㎡),중거리 (1~3km),일반 (2000~2015년),기타,80
681,요양병원,의료법인 능곡의료재단 능곡요양병원,경기,시흥시,"경기도 시흥시 승지로60번길 36, 월드프라자 301호,303호,304호,401호501호601호 (능곡동)",2,37.3686663952723,126.81072112901813,20140326,,의료시설,4174.07,0.0,1.6184827547995575,대규모 (연면적 3000㎡ 이상),중거리 (1~3km),일반 (2000~2015년),기타,80
682,요양병원,의료법인 다솔의료재단 늘푸른요양병원,충남,아산시,"충청남도 아산시 청운로 51, (온천동)",8,36.77867328154486,127.00587192888766, ,, ,622.0,0.0,1.288293745282394,소규모 (연면적 1000㎡ 미만),중거리 (1~3km),미상,기타,65
683,요양병원,의료법인 다정의료재단 금산요양병원,부산,부산연제구,"부산광역시 연제구 중앙대로 1078, (연산동)",0,35.183890420822806,129.08059798002873,20121011,,의료시설,17512.32,0.0,1.074323604808886,대규모 (연면적 3000㎡ 이상),중거리 (1~3km),일반 (2000~2015년),기타,80
684,요양병원,의료법인 대전세진의료재단 은혜요양병원,대전,대전중구,"대전광역시 중구 계룡로 943, (대사동)",4,36.319262218325434,127.41697807602769,20090116,,의료시설,3104.56,0.0,0.5083262674763547,대규모 (연면적 3000㎡ 이상),근거리 (1km 미만),일반 (2000~2015년),기타,80
685,요양병원,의료법인 덕산의료재단 한마음노인요양병원,경남,사천시,"경상남도 사천시 향촌4길 127, (향촌동)",5,34.935225795373995,128.09792001624754,20030429,,의료시설,9136.316,0.0,1.6657780822798574,대규모 (연면적 3000㎡ 이상),중거리 (1~3km),일반 (2000~2015년),기타,80
686,요양병원,의료법인 덕수의료재단 성주효요양병원,경북,성주군,"경상북도 성주군 성주읍 성주순환로 239, (성주읍)",4,35.92214984363253,128.29153863925444, ,, ,15.0,0.0,1.765612814317529,소규모 (연면적 1000㎡ 미만),중거리 (1~3km),미상,기타,65
687,요양병원,의료법인 도담의료재단 휴향요양병원,충북,옥천군,"충청북도 옥천군 옥천읍 청풍로 267-14, (옥천읍)",0,36.26272682428932,127.5748239013629, ,, ,21.6,0.0,4.094906023633181,소규모 (연면적 1000㎡ 미만),원거리 (3km 초과),미상,기타,45
688,요양병원,의료법인 동림의료재단 로얄힐스요양병원,경남,창녕군,"경상남도 창녕군 부곡면 온천로 486, (부곡면)",2,35.441027385768514,128.57642740922512,,,,,,1.1630828908186486,미상,중거리 (1~3km),미상,기타,100
689,요양병원,의료법인 동일의료재단 금정나라요양병원,부산,부산금정구,"부산광역시 금정구 무학송로 143, (부곡동)",7,35.243858169539436,129.09386352208298,20140407,,의료시설,4549.68,0.0,0.0914775562221641,대규모 (연면적 3000㎡ 이상),근거리 (1km 미만),일반 (2000~2015년),기타,80
690,요양병원,의료법인 디딤의료재단 우리요양병원,전북,전주덕진구,"전북특별자치도 전주시 덕진구 안덕원로 291, (인후동1가)",8,35.837761092339164,127.15873532383533,20190305,,의료시설,8163.52,0.0,0.4890368474989924,대규모 (연면적 3000㎡ 이상),근거리 (1km 미만),신축 (2015년 이후),기타,100
691,요양병원,의료법인 디와이 의료재단 홍성요양병원,충남,홍성군,"충청남도 홍성군 홍성읍 조양로143번길 11, (홍성읍)",5,36.60223494407953,126.66573185674082,20020204,,제2종근린생활시설,5883.23,0.0,0.3352856829471211,대규모 (연면적 3000㎡ 이상),근거리 (1km 미만),일반 (2000~2015년),기타,65
692,요양병원,의료법인 리드의료재단 다정한요양병원,경남,김해시,"경상남도 김해시 김해대로 2453, (삼정동)",6,35.22784297792734,128.89490738849514,20250224,,의료시설,4563.83,0.0,0.5616009622686623,대규모 (연면적 3000㎡ 이상),근거리 (1km 미만),신축 (2015년 이후),기타,100
693,요양병원,의료법인 목민의료재단 장호원요양병원,경기,이천시,"경기도 이천시 장호원읍 샘재로145번길 41, 장호원성모요양병원",3,37.1195628374715,127.62897835326527,20020204,,의료시설,1455.41,0.0,1.2904748899729788,중규모 (연면적 1000~3000㎡),중거리 (1~3km),일반 (2000~2015년),기타,80
694,요양병원,의료법인 목민의료재단 충주성모요양병원,충북,충주시,"충청북도 충주시 앙성면 산전장수2길 55, (앙성면)",0,37.10049361599974,127.79028915221807,19971122,,숙박시설,2367.78,0.0,3.4912049427697354,중규모 (연면적 1000~3000㎡),원거리 (3km 초과),노후 (2000년 이전),기타,45
695,요양병원,의료법인 목화의료재단 목화요양병원,경남,진주시,"경상남도 진주시 천수로163번길 25, 목화노인병원 (망경동)",7,35.178568242047135,128.0818296775408,20020919,,의료시설,3780.54,0.0,1.2087855242301087,대규모 (연면적 3000㎡ 이상),중거리 (1~3km),일반 (2000~2015년),기타,80
696,요양병원,의료법인 문용의료재단 천사요양병원,경남,김해시,"경상남도 김해시 분성로 433, (삼정동)",3,35.23506883673992,128.89332007158646,,,,,,0.959776051649303,미상,근거리 (1km 미만),미상,기타,100
