id,facility_type,name,sido,sigungu,address,capacity,caregiver_count,lat,lon,useAprDay,strctCdNm,mainPurpsCdNm,totArea,flrNo,fire_station_dist_km,scale_group,distance_group,age_group,road_type,vam_score
3558,요양원,김천실버빌,,김천시,김천시 어모면 용문산길 165-73 (어모면),29,18,36.229699432792685,128.04544112199991,20130418,,노유자시설,1198.98,0.0,4.405101232236313,중규모 (10~49인),원거리 (3km 초과),일반 (2000~2015년),기타,60
3559,요양원,내마음요양원,,김천시,김천시 양지마길 31-9 (부곡동),41,27,36.11525884399978,128.10205187537036, ,,노유자시설,2149.74,0.0,2.071128285189887,중규모 (10~49인),중거리 (1~3km),미상,기타,80
3560,요양원,굿모닝실버빌,,김천시,김천시 황산3길 53 (지좌동),47,31,36.1165551515044,128.13112843212662,20020520,,창고시설,255.0,0.0,0.6286932823183348,중규모 (10~49인),근거리 (1km 미만),일반 (2000~2015년),기타,65
3561,요양원,소망요양원,,김천시,김천시 구성면 하강길 494 (구성면),29,14,36.074845729247556,128.0811007227893,20170303,,노유자시설,1065.3,0.0,5.046170669235552,중규모 (10~49인),원거리 (3km 초과),신축 (2015년 이후),기타,80
3562,요양원,효사랑노인요양원,,김천시,김천시 체육공원길 87 (덕곡동),21,13,36.12096572415153,128.14775197793435,20190313,,노유자시설,786.28,0.0,0.9659153662076104,중규모 (10~49인),근거리 (1km 미만),신축 (2015년 이후),기타,100
3563,요양원,구미기독실버빌,,구미시,구미시 산업로 276-3 (원평동),20,15,36.123765403342055,128.35049332204895, ,, ,0.0,0.0,1.0386607991889554,중규모 (10~49인),중거리 (1~3km),미상,기타,65
3564,요양원,아성금오실버요양원,,구미시,구미시 선기로 155-23 (선기동),90,59,36.12862643350647,128.30699952760028,20070905,,의료시설,4472.74,0.0,2.988217857882605,대규모 (50인 이상),중거리 (1~3km),일반 (2000~2015년),기타,65
3565,요양원,효은노인복지타운,,구미시,구미시 옥성면 구봉1길 154 (옥성면),70,19,36.354237961157196,128.2634340086627, ,,노유자시설,2844.72,0.0,2.8283571449216622,대규모 (50인 이상),중거리 (1~3km),미상,기타,60
3566,요양원,구미실버하우스,,구미시,구미시 고아읍 황산길 119 (고아읍),59,31,36.216929123835186,128.3034648844524,,,,,,2.4956343131473138,대규모 (50인 이상),중거리 (1~3km),미상,기타,100
3567,요양원,천사효도마을,,구미시,구미시 선산읍 조남로7길 18 (선산읍),29,17,36.23849593053804,128.30860805208624,20100817,,노유자시설,532.85,0.0,0.3393858581792066,중규모 (10~49인),근거리 (1km 미만),일반 (2000~2015년),기타,80
3568,요양원,노인요양공동생활가정 심청노인복지센터,,구미시,구미시 야은로 188 (부곡동),9,6,36.14282664362992,128.30475727446338,20030324,,자동차관련시설,252.0,0.0,1.6205865962825805,소규모 (10인 미만),중거리 (1~3km),일반 (2000~2015년),기타,65
3569,요양원,노인요양시설 선산실버타운,,구미시,구미시 선산읍 선상동로 104 (선산읍),140,52,36.270172223557864,128.32105730272565,20170222,,노유자시설,3404.84,0.0,3.7095347449146066,대규모 (50인 이상),원거리 (3km 초과),신축 (2015년 이후),기타,60
3570,요양원,노인요양시설 구미탑,,구미시,구미시 박정희로25길 8-27 (광평동),26,19,36.109740105848616,128.355047827694,20191211,,노유자시설,972.74,0.0,0.6180368656186478,중규모 (10~49인),근거리 (1km 미만),신축 (2015년 이후),기타,100
3571,요양원,노인요양시설 행복요양원,,구미시,구미시 상모로 55 401호 (상모동),49,36,36.08999330104767,128.355991688809,20090420,,제1종근린생활시설,2132.3,0.0,0.39226748077791296,중규모 (10~49인),근거리 (1km 미만),일반 (2000~2015년),기타,65
3572,요양원,청담실버요양원,,구미시,구미시 산업로 252 (원평동),43,29,36.12497612660979,128.34789696391348,20181025,,노유자시설,1083.73,0.0,0.7695543545374921,중규모 (10~49인),근거리 (1km 미만),신축 (2015년 이후),기타,100
3573,요양원,노인요양시설 참사랑,,구미시,구미시 구미중앙로42길 9 (송정동),16,14,36.12032232584416,128.35226544203243,20150116,,제2종근린생활시설,1358.63,0.0,0.6794412272282992,중규모 (10~49인),근거리 (1km 미만),일반 (2000~2015년),기타,85
3574,요양원,노인요양시설엔젤,,구미시,구미시 선산읍 단계동길 128 (선산읍),48,37,36.24783097899261,128.29794645270556,20200117,,노유자시설,996.51,0.0,1.1278800145541137,중규모 (10~49인),중거리 (1~3km),신축 (2015년 이후),기타,100
3575,요양원,노인요양시설 길노인복지센터,,구미시,구미시 상사동로 201 (사곡동),99,71,36.10251576129253,128.35909368589165, ,,노유자시설,2997.23,0.0,1.3930564736957465,대규모 (50인 이상),중거리 (1~3km),미상,기타,80
3576,요양원,노인요양시설 효구미실버힐,,구미시,구미시 수점로 24-22 (선기동),80,57,36.132243397968395,128.29972877648095,20140722,,노유자시설,1889.63,0.0,2.8574349021055503,대규모 (50인 이상),중거리 (1~3km),일반 (2000~2015년),기타,80
3577,요양원,노인요양시설 강남요양원,,구미시,구미시 송원서로 82 (원평동),37,11,36.124767846459875,128.34404466412587,20140728,,숙박시설,1188.1,0.0,0.5304202517227984,중규모 (10~49인),근거리 (1km 미만),일반 (2000~2015년),기타,45
3578,요양원,노인요양시설 강동노인복지타운,,구미시,구미시 인동가산로 473-38 (신동),78,50,36.09457140921239,128.45955737338323,20141222,,노유자시설,2166.76,0.0,3.9040207790003705,대규모 (50인 이상),원거리 (3km 초과),일반 (2000~2015년),기타,60
3579,요양원,노인요양시설 경희한방요양원,,구미시,구미시 인동26길 6 (진평동),37,27,36.09612113929299,128.42868545195722,20150610,,노유자시설,2018.8,0.0,1.432407515451314,중규모 (10~49인),중거리 (1~3km),일반 (2000~2015년),기타,100
3580,요양원,노인요양시설 햇살실버타운,,구미시,구미시 구미중앙로42길 8 (송정동),29,22,36.12051364033328,128.35187240825152, ,,숙박시설,1149.66,0.0,0.6959271286455717,중규모 (10~49인),근거리 (1km 미만),미상,기타,65
3581,요양원,노인요양시설 사랑방요양원,,구미시,구미시 야은로 483 (도량동),44,30,36.134916445463716,128.3355720610781,20160212,,의료시설,5626.57,0.0,0.829185348317283,중규모 (10~49인),근거리 (1km 미만),신축 (2015년 이후),기타,85
3582,요양원,노인요양시설 금빛가족,,구미시,구미시 고아읍 들성로11길 45-36 (고아읍),26,16,36.16482846573017,128.3456705531063,20191129,,노유자시설,699.04,0.0,2.940050828485081,중규모 (10~49인),중거리 (1~3km),신축 (2015년 이후),기타,100
3583,요양원,노인요양시설 은가람노인복지타운,,구미시,구미시 선산읍 유학길 467 (선산읍),17,14,36.23315209755399,128.33013779471852,20200608,,노유자시설,807.25,0.0,2.359704204327712,중규모 (10~49인),중거리 (1~3km),신축 (2015년 이후),기타,100
3584,요양원,노인요양시설 영남힐실버타운,,구미시,구미시 무을면 무을들길 100 (무을면),60,28,36.258963403743806,128.18681260615932,20171226,,노유자시설,1655.71,0.0,8.561723266010807,대규모 (50인 이상),원거리 (3km 초과),신축 (2015년 이후),기타,80
3585,요양원,구미천사요양원,,구미시,구미시 고아읍 이례로 46 (고아읍),160,77,36.20562695724297,128.32052992312776,20190703,,의료시설,4025.18,0.0,1.812706343345277,대규모 (50인 이상),중거리 (1~3km),신축 (2015년 이후),기타,85
3586,요양원,삼성실버타운,,구미시,구미시 송원서로2길 31 (원평동),47,36,36.12303282269011,128.34650024742086,20200527,,노유자시설,1218.78,0.0,0.817992435452108,중규모 (10~49인),근거리 (1km 미만),신축 (2015년 이후),기타,100
3587,요양원,노인요양시설 구미효드림,,구미시,구미시 칠성로 100 (원평동),28,18,36.12465287491581,128.35770713324627, ,,노유자시설,1097.53,0.0,1.2974532924216284,중규모 (10~49인),중거리 (1~3km),미상,기타,80
3588,요양원,노인요양시설 에덴재활요양원,,구미시,구미시 고아읍 오로4길 16-4 (고아읍),38,30,36.22056507702666,128.3145111998797,20210309,,노유자시설,995.701,0.0,2.2574148710290234,중규모 (10~49인),중거리 (1~3km),신축 (2015년 이후),기타,100
3589,요양원,노인요양시설 황금연못요양원,,구미시,구미시 고아읍 문성9길 22-96 (고아읍),49,35,36.161557731938544,128.3515274407268,20210205,,노유자시설,1373.6,0.0,3.3317194722235617,중규모 (10~49인),원거리 (3km 초과),신축 (2015년 이후),기타,80
3590,요양원,노인요양시설 조아재활전문실버타운,,구미시,구미시 봉곡북로 46 (봉곡동),15,11,36.15406046630449,128.30893182471706, ,,노유자시설,636.63,0.0,0.576756193056959,중규모 (10~49인),근거리 (1km 미만),미상,기타,80
3591,요양원,노인요양시설 구미간호사의집,,구미시,구미시 고아읍 들성로15길 22-11 (고아읍),28,19,36.164750537094605,128.35275815481964,20140129,,노유자시설,971.7,0.0,3.534167184458206,중규모 (10~49인),원거리 (3km 초과),일반 (2000~2015년),기타,60
3592,요양원,노인요양시설 정안실버케어,,구미시,구미시 선산읍 교리2길 3 (선산읍),11,11,36.250226186809115,128.3024573849031,20180917,,노유자시설,303.64,0.0,1.2220018699329407,중규모 (10~49인),중거리 (1~3km),신축 (2015년 이후),기타,100
3593,요양원,노인요양시설 참사랑숲속실버타운,,구미시,구미시 형곡동로6길 16-17 (형곡동),75,57,36.105120358749886,128.3384368386304,20220511,,노유자시설,1880.14,0.0,1.5226475538717383,대규모 (50인 이상),중거리 (1~3km),신축 (2015년 이후),기타,100
3594,요양원,노인요양시설 구미요양원,,구미시,구미시 형곡중앙로 8 4층 (형곡동),26,21,36.11179331734917,128.33293425844627,20220622,,교육연구시설,2017.75,0.0,1.6501928931361898,중규모 (10~49인),중거리 (1~3km),신축 (2015년 이후),기타,85
3595,요양원,노인요양시설 강동요양원,,구미시,구미시 인동20길 38-9 (진평동),47,33,36.09660307903391,128.4239337100659,20250221,,의료시설,3593.5,0.0,1.1553008370281588,중규모 (10~49인),중거리 (1~3km),신축 (2015년 이후),기타,85
3596,요양원,노인요양시설 구미안심실버케어,,구미시,구미시 고아읍 황들2길 7-14 (고아읍),29,18,36.210073316771044,128.32554696753735, ,, ,0.0,0.0,1.697343307671221,중규모 (10~49인),중거리 (1~3km),미상,기타,65
3597,요양원,노인요양시설 구미봄요양원,,구미시,구미시 고아읍 봉한1길 12 (고아읍),49,38,36.17843590469055,128.35082608351925, ,, ,72.0,0.0,2.560741786462036,중규모 (10~49인),중거리 (1~3km),미상,기타,65
3598,요양원,노인요양시설 선주요양원,,구미시,구미시 봉곡북로13길 23 (봉곡동),21,15,36.15632777004997,128.30823186665543,20050622,,제2종근린생활시설,360.12,0.0,0.6627568282243836,중규모 (10~49인),근거리 (1km 미만),일반 (2000~2015년),기타,65
3599,요양원,노인요양시설 늘기쁨요양원,,구미시,구미시 산동읍 적림3길 98 (산동읍),23,17,36.175668138797604,128.42783757043293,20170530,,노유자시설,593.74,0.0,4.177090448516927,중규모 (10~49인),원거리 (3km 초과),신축 (2015년 이후),기타,80
3600,요양원,노인요양시설 사랑플러스실버타운,,구미시,구미시 상사동로 95 나동 (임은동),49,23,36.093195321108226,128.3591728065599,20071128,,노유자시설,1258.97,0.0,0.3679267535821193,중규모 (10~49인),근거리 (1km 미만),일반 (2000~2015년),기타,80
3601,요양원,노인요양시설 로뎀나무실버타운,,구미시,구미시 고아읍 들성로9길 20-39 (고아읍),23,20,36.162973590946045,128.34644358244657,20190313,,노유자시설,704.11,0.0,2.933949661741694,중규모 (10~49인),중거리 (1~3km),신축 (2015년 이후),기타,100
3602,요양원,노인요양시설 지앤노인전문요양원,,구미시,구미시 구미대로 389-20 4층 (신평동),49,28,36.12183748054143,128.3613520334128, ,,노유자시설,3815.44,0.0,1.2479109658649623,중규모 (10~49인),중거리 (1~3km),미상,기타,80
3603,요양원,라온숲요양원,,구미시,구미시 봉곡서로7길 45 (봉곡동),38,14,36.153175302124055,128.30199680139359, ,, ,39.0,0.0,1.2068532457924057,중규모 (10~49인),중거리 (1~3km),미상,기타,45
3604,요양원,감동실버타운,,구미시,구미시 박정희로9길 29 (상모동),29,8,36.08651560676759,128.34763855974415,20241029,,노유자시설,939.09,0.0,1.2060922366786924,중규모 (10~49인),중거리 (1~3km),신축 (2015년 이후),기타,80
3605,요양원,오경실버랜드노인복지 센터,,구미시,구미시 송선로 443-8 (도량동),24,1,36.13584373486209,128.31720812062977,20241119,,노유자시설,798.7,0.0,2.0954825421217738,중규모 (10~49인),중거리 (1~3km),신축 (2015년 이후),기타,80
3606,요양원,인애가장수마을,,영주시,영주시 안정면 장안로 709-25 (안정면),96,63,36.830256539918544,128.56216854248095,20040916,,교육연구및복지시설,2610.87,0.0,5.166338345394979,대규모 (50인 이상),원거리 (3km 초과),일반 (2000~2015년),기타,45
3607,요양원,소망의집,,영주시,"영주시 조와로277번길 234 (조와동, 233)",49,25,36.86893504177267,128.6221882548195,,,,,,5.360493839847881,중규모 (10~49인),원거리 (3km 초과),미상,기타,80
3608,요양원,영주노인전문요양원,,영주시,영주시 반지미로 236-50 (가흥동),98,51,36.81748709747825,128.59134398389682,20091105,,노유자시설,3615.76,0.0,2.4887702771719282,대규모 (50인 이상),중거리 (1~3km),일반 (2000~2015년),기타,80
3609,요양원,이당원,,영주시,영주시 안정면 장안로 709-25 (안정면),63,37,36.830256539918544,128.56216854248095,20040916,,교육연구및복지시설,2610.87,0.0,5.166338345394979,대규모 (50인 이상),원거리 (3km 초과),일반 (2000~2015년),기타,45
3610,요양원,평강소규모요양센터,,영주시,영주시 조와로277번길 233 (조와동),20,12,36.870095114042606,128.62159905362734,20050127,,교육연구및복지시설,948.11,0.0,5.486847590243725,중규모 (10~49인),원거리 (3km 초과),일반 (2000~2015년),기타,45
3611,요양원,문수효마을,,영주시,영주시 문수면 문수로1499번길 85-1 (문수면),49,36,36.7783239512684,128.6268607478837,20140117,,노유자시설,1184.03,0.0,1.5884335129905538,중규모 (10~49인),중거리 (1~3km),일반 (2000~2015년),기타,80
3612,요양원,영주소규모요양센터,,영주시,영주시 반지미로 236-50 (가흥동),21,13,36.81748709747825,128.59134398389682,20091105,,노유자시설,3615.76,0.0,2.4887702771719282,중규모 (10~49인),중거리 (1~3km),일반 (2000~2015년),기타,80
3613,요양원,영주실버마을,,영주시,영주시 영봉로 125-19 (휴천동),25,19,36.817994456894844,128.65065933939786,20110728,,노유자시설,592.65,0.0,1.2588790824567109,중규모 (10~49인),중거리 (1~3km),일반 (2000~2015년),기타,80
3614,요양원,다락원실버텔,,영주시,영주시 조와로277번길 238 (조와동),70,28,36.87030602912144,128.62226488548356,20110611,,노유자시설,1710.21,0.0,5.513087840245644,대규모 (50인 이상),원거리 (3km 초과),일반 (2000~2015년),기타,60
3615,요양원,새희망실버힐스,,영주시,영주시 반지미로 275-19 (가흥동),100,56,36.824529223517985,128.5968648102383,,,,,,2.0132103935855015,대규모 (50인 이상),중거리 (1~3km),미상,기타,100
3616,요양원,노인전문요양원사랑채,,영주시,영주시 봉현면 소백로 1101-9 (봉현면),18,0,36.805322280604074,128.5027310671302,20141217,,창고시설,484.59,0.0,0.20564007563536435,중규모 (10~49인),근거리 (1km 미만),일반 (2000~2015년),기타,45
3617,요양원,성심요양원,,영주시,영주시 풍기읍 소백로1916번길 6 (풍기읍),20,14,36.867459556898794,128.53619460721688,20080314,,의료시설,3057.77,0.0,1.6427408840803333,중규모 (10~49인),중거리 (1~3km),일반 (2000~2015년),기타,65
3618,요양원,간호전문요양원,,영주시,영주시 문수면 문수로1499번길 85-2 (문수면),29,15,36.77768808887295,128.62682036986536,20181105,,노유자시설,1681.86,0.0,1.6561026160170453,중규모 (10~49인),중거리 (1~3km),신축 (2015년 이후),기타,100
3619,요양원,풍기노인전문요양원,,영주시,영주시 풍기읍 신재로 1054 (풍기읍),57,28,36.87387353814734,128.51537138686155, ,,노유자시설,1428.43,0.0,0.33646865807927456,대규모 (50인 이상),근거리 (1km 미만),미상,기타,80
3620,요양원,효자손요양원,,영주시,영주시 지천로 35 (휴천동),25,17,36.803598189083374,128.61861457448015,20161103,,노유자시설,598.77,0.0,1.7960732445325265,중규모 (10~49인),중거리 (1~3km),신축 (2015년 이후),기타,100
3621,요양원,간호전문노인요양원,,영주시,영주시 문수면 문수로1499번길 85-2 (문수면),29,15,36.77768808887295,128.62682036986536,20181105,,노유자시설,1681.86,0.0,1.6561026160170453,중규모 (10~49인),중거리 (1~3km),신축 (2015년 이후),기타,100
3622,요양원,물댄동산,,영주시,영주시 풍기읍 동양대로129번길 208-48 (풍기읍),25,18,36.89014011994435,128.52977942827167,20100630,,노유자시설,385.37,0.0,2.0996433278822435,중규모 (10~49인),중거리 (1~3km),일반 (2000~2015년),기타,80
3623,요양원,장수효실버타운,,영주시,영주시 장수면 장수로255번길 31,38,18,36.786943795851116,128.5880994988923,20230705,,노유자시설,1409.57,0.0,1.563384770958998,중규모 (10~49인),중거리 (1~3km),신축 (2015년 이후),기타,100
3624,요양원,효실버타운,,영주시,영주시 장수면 장수로255번길 23 (장수면),20,15,36.78717076149168,128.5884345552796,20230705,,노유자시설,1409.57,0.0,1.600744599637869,중규모 (10~49인),중거리 (1~3km),신축 (2015년 이후),기타,100
3625,요양원,경북요양원,,영천시,영천시 창대서원1길 9-3 (과전동),28,19,35.96611061026068,128.93079807459094,20180201,,노유자시설,1028.26,0.0,2.7218016557279188,중규모 (10~49인),중거리 (1~3km),신축 (2015년 이후),기타,100
3626,요양원,정혜요양원,,상주시,상주시 내서면 영남제일로 3224 (내서면),29,21,36.41231711731805,128.02049588759638,20140217,,노유자시설,687.92,0.0,6.689112022201169,중규모 (10~49인),원거리 (3km 초과),일반 (2000~2015년),기타,60
3627,요양원,상주노인요양원,,상주시,상주시 낙동면 신상양지길 28 (낙동면),28,17,36.40956571875266,128.23566717621355,20170831,,노유자시설,678.81,0.0,3.75380954905026,중규모 (10~49인),원거리 (3km 초과),신축 (2015년 이후),기타,80
3628,요양원,상주연세실버타운,,상주시,상주시 낙동면 영남제일로 841 (낙동면),100,66,36.40332327966018,128.23972987225437,20130611,,의료시설,6591.69,0.0,3.1439830638877733,대규모 (50인 이상),원거리 (3km 초과),일반 (2000~2015년),기타,45
3629,요양원,상주실버빌노인요양원,,상주시,상주시 가장막골길 51 (가장동),18,14,36.36917349026737,128.12846931912685,20090729,,노유자시설,392.96,0.0,5.617500303294319,중규모 (10~49인),원거리 (3km 초과),일반 (2000~2015년),기타,60
3630,요양원,해바라기요양원,,상주시,상주시 내서면 상평길 51-75 (내서면),22,15,36.399194132293054,128.08713719699358,20130219,,종교시설,520.92,0.0,6.843866447741367,중규모 (10~49인),원거리 (3km 초과),일반 (2000~2015년),기타,45
3631,요양원,강남실버요양원,,상주시,상주시 상산로 255 (남성동),22,15,36.413781216441336,128.15919949580382, ,, ,0.0,0.0,0.45448354442788486,중규모 (10~49인),근거리 (1km 미만),미상,기타,65
3632,요양원,솔내음실버빌요양원,,상주시,상주시 청리면 월로3길 95 (청리면),26,17,36.34324271752102,128.14421714083818,20211013,,노유자시설,688.84,0.0,3.176109841405372,중규모 (10~49인),원거리 (3km 초과),신축 (2015년 이후),기타,80
3633,요양원,푸른초장요양원1,,상주시,상주시 영남제일로 1112-43 (헌신동),22,15,36.4178891109478,128.21409830948792,20060718,,노유자시설,271.62,0.0,4.538890313753108,중규모 (10~49인),원거리 (3km 초과),일반 (2000~2015년),기타,60
3634,요양원,푸른초장요양원2,,상주시,상주시 영남제일로 1112-41 (헌신동),29,21,36.418306389438875,128.21384115666302,20130620,,노유자시설,630.28,0.0,4.518231609301177,중규모 (10~49인),원거리 (3km 초과),일반 (2000~2015년),기타,60
3635,요양원,복음실버요양원,,상주시,상주시 모서면 삼포4길 10-17 (모서면),20,15,36.340268190554994,127.96484610599677,20200603,,노유자시설,713.39,0.0,0.40162993032968874,중규모 (10~49인),근거리 (1km 미만),신축 (2015년 이후),기타,100
3636,요양원,모서농협요양원,,상주시,상주시 모서면 중화로 930 (모서면),29,20,36.34491940217015,127.96017562538754,20221202,,노유자시설,1467.55,0.0,0.8458856765612666,중규모 (10~49인),근거리 (1km 미만),신축 (2015년 이후),기타,100
3637,요양원,다사랑 실버홈,,상주시,상주시 오대1길 8 (오대동),42,24,36.377651171537885,128.16043285562546,20250513,,노유자시설,1062.79,0.0,4.278034567856738,중규모 (10~49인),원거리 (3km 초과),신축 (2015년 이후),기타,80
3638,요양원,아름다운동행실버타운,,상주시,상주시 내서면 북장1길 89 (내서면),48,25,36.42637962010157,128.06652527180523,20230629,,노유자시설,1211.88,0.0,7.639344917692382,중규모 (10~49인),원거리 (3km 초과),신축 (2015년 이후),기타,80
3639,요양원,문경시시립 노인전문간호센터,,문경시,문경시 문경읍 여우목로 51 (문경읍),46,21,36.731682307095724,128.11326285158427,20090220,,노유자시설,1599.77,0.0,0.8619691638426941,중규모 (10~49인),근거리 (1km 미만),일반 (2000~2015년),기타,80
3640,요양원,문경어르신마을,,문경시,문경시 마성면 안늘목2길 100-24 (마성면),68,28,36.69346155212804,128.1501803840015,20050602,,교육연구및복지시설,1651.92,0.0,5.177487141668899,대규모 (50인 이상),원거리 (3km 초과),일반 (2000~2015년),기타,45
3641,요양원,인효마을,,문경시,문경시 마성면 은성로 1086 (마성면),96,31,36.65125754257478,128.0864348018672, ,,노유자시설,3020.68,0.0,2.3449961328101856,대규모 (50인 이상),중거리 (1~3km),미상,기타,60
3642,요양원,봄마을,,문경시,문경시 마성면 마성길 106-18 (마성면),98,54,36.69688520852575,128.12705041078243,20130411,,노유자시설,3545.85,0.0,3.5941452544518517,대규모 (50인 이상),원거리 (3km 초과),일반 (2000~2015년),기타,60
3643,요양원,예사랑,,문경시,문경시 운동장로 56 (모전동),74,50,36.589027350534494,128.19423043360462,20131211,,노유자시설,1393.32,0.0,0.9503646335151179,대규모 (50인 이상),근거리 (1km 미만),일반 (2000~2015년),기타,80
3644,요양원,행복동산,,문경시,문경시 가은읍 대야로 2545 (가은읍),48,32,36.64074538959272,128.06478234202177,20100831,,노유자시설,1286.91,0.0,0.24308428653366296,중규모 (10~49인),근거리 (1km 미만),일반 (2000~2015년),기타,80
3645,요양원,문경실버홈,,문경시,문경시 매봉5길 18 (모전동),29,16,36.58408000067049,128.1792111344345,20131112,,노유자시설,493.2,0.0,1.5475303245915204,중규모 (10~49인),중거리 (1~3km),일반 (2000~2015년),기타,80
3646,요양원,문경효사랑,,문경시,문경시 중앙4길 12 (점촌동),48,30,36.59271441427765,128.20088845002405,20100909,,노유자시설,1143.625,0.0,1.1948006619422324,중규모 (10~49인),중거리 (1~3km),일반 (2000~2015년),기타,80
3647,요양원,초록요양원,,문경시,"문경시 농암면 무운로 212 (농암면, 초록요양원)",29,18,36.58221561035919,128.02155460849198,20091105,,노유자시설,371.28,0.0,7.2130571514950645,중규모 (10~49인),원거리 (3km 초과),일반 (2000~2015년),기타,60
3648,요양원,효도마을요양원,,문경시,문경시 농암면 승리동길 25-7 (농암면),23,19,36.51812931941683,127.96967191388515,,,,,,6.967583283285637,중규모 (10~49인),원거리 (3km 초과),미상,기타,80
3649,요양원,해오름,,문경시,"문경시 당교로 245 5, 6층 (모전동)",49,30,36.586432957788546,128.18994356612052,20011219,,제2종근린생활시설,212.0,0.0,1.0813184026014802,중규모 (10~49인),중거리 (1~3km),일반 (2000~2015년),기타,65
3650,요양원,문경연꽃종합복지센터,,문경시,문경시 신기유곡길 101 (신기동),17,16,36.6308339337005,128.16491295417302,20130628,,노유자시설,402.44,0.0,4.3557446515021505,중규모 (10~49인),원거리 (3km 초과),일반 (2000~2015년),기타,60
3651,요양원,조은열매 요양원,,문경시,문경시 소곡길 2-1 (우지동),48,24,36.61934302550837,128.20053356961586,20230803,,노유자시설,1101.6,0.0,1.2921318657980865,중규모 (10~49인),중거리 (1~3km),신축 (2015년 이후),기타,100
3652,요양원,보현요양원,,경산시,경산시 와촌면 상암길37길 64-1 (와촌면),73,38,35.94699669933759,128.85467431763655,20141028,,노유자시설,1562.7,0.0,4.382501969859564,대규모 (50인 이상),원거리 (3km 초과),일반 (2000~2015년),기타,60
3653,요양원,서린요양원,,경산시,경산시 남산면 성산로 55 (남산면),78,57,35.781933078750626,128.80147903360893,20110527,,노유자시설,1888.54,0.0,4.9304966479458585,대규모 (50인 이상),원거리 (3km 초과),일반 (2000~2015년),기타,60
3654,요양원,보현전문요양원,,경산시,경산시 와촌면 상암길37길 64 (와촌면),112,38,35.94712744712811,128.85403839887266,20080506,,노유자시설,2359.5,0.0,4.360492479743427,대규모 (50인 이상),원거리 (3km 초과),일반 (2000~2015년),기타,40
3655,요양원,동오요양원,,경산시,경산시 평산1길 37-35 (평산동),70,45,35.79936161166162,128.76364551486074,20040607,,의료시설,5218.16,0.0,2.9797970599830657,대규모 (50인 이상),중거리 (1~3km),일반 (2000~2015년),기타,65
3656,요양원,다사랑효마을요양원,,경산시,경산시 계양로37길 9 (계양동),99,61,35.832080179422185,128.74809077603786,20110428,,노유자시설,936.27,0.0,1.0754590008557592,대규모 (50인 이상),중거리 (1~3km),일반 (2000~2015년),기타,80
3657,요양원,효원전문요양원,,경산시,경산시 남산면 전지공단길 131-8 (남산면),76,49,35.781879401190935,128.82003098626075, ,, ,0.0,0.0,4.439080240788751,대규모 (50인 이상),원거리 (3km 초과),미상,기타,45
3658,요양원,상암요양원,,경산시,경산시 와촌면 상암길37길 64 (와촌면),29,23,35.94712744712811,128.85403839887266,20080506,,노유자시설,2359.5,0.0,4.360492479743427,중규모 (10~49인),원거리 (3km 초과),일반 (2000~2015년),기타,60
3659,요양원,사랑요양원,,경산시,경산시 경안로33길 1 (삼북동),29,13,35.821793903687755,128.73726014812797,20121109,,노유자시설,863.62,0.0,0.4630374009828853,중규모 (10~49인),근거리 (1km 미만),일반 (2000~2015년),기타,80
3660,요양원,영제요양원,,경산시,경산시 자인면 금학로 8-11 (자인면),29,15,35.81963044999428,128.8233879966269,20110919,,제2종근린생활시설,1057.94,0.0,0.32433173093429163,중규모 (10~49인),근거리 (1km 미만),일반 (2000~2015년),기타,65
3661,요양원,사랑지기어르신마을 요양원,,경산시,경산시 원효로28길 10 (계양동),80,55,35.82109092399376,128.75127068765028,20090813,,노유자시설,1473.42,0.0,0.9756324449198276,대규모 (50인 이상),근거리 (1km 미만),일반 (2000~2015년),기타,80
3662,요양원,참 행복노인요양원,,경산시,경산시 장산로 244 (계양동),29,10,35.81804138573801,128.7509113886082,20030728,,제2종근린생활시설,832.11,0.0,0.9132083508299271,중규모 (10~49인),근거리 (1km 미만),일반 (2000~2015년),기타,45
3663,요양원,경산효자손요양원,,경산시,경산시 화랑로8길 20-3 (갑제동),29,22,35.81850552162915,128.77142169108706,20150410,,노유자시설,805.26,0.0,2.1776982572495345,중규모 (10~49인),중거리 (1~3km),일반 (2000~2015년),기타,100
3664,요양원,노인요양시설경산제일 실버타운,,경산시,경산시 압량읍 부적길 79 (압량읍),29,20,35.84646981152106,128.76228797356163,20110309,,노유자시설,298.78,0.0,0.2316874959238615,중규모 (10~49인),근거리 (1km 미만),일반 (2000~2015년),기타,80
3665,요양원,전원요양원,,경산시,경산시 화랑로8길 45 (갑제동),36,24,35.82044066298498,128.77028673139228,20150916,,단독주택,241.68,0.0,1.9566240336282137,중규모 (10~49인),중거리 (1~3km),일반 (2000~2015년),기타,85
3666,요양원,에벤에셀실버타운 요양원,,경산시,"경산시 강변동로 264 3,4,5층 (중방동)",16,12,35.833208807334955,128.73372317836194, ,, ,18.0,0.0,1.3004912388396728,중규모 (10~49인),중거리 (1~3km),미상,기타,65
3667,요양원,행복요양원,,경산시,경산시 옥실길 91-26 (옥곡동),28,19,35.8082553788761,128.73373487192094, ,, ,30.0,0.0,1.322855760348746,중규모 (10~49인),중거리 (1~3km),미상,기타,65
